# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 1.60000, 25.60000,  5.60000, -5.26811
 1.60000, 26.00000,  6.00000, -5.57248
 1.60000, 26.40000,  6.40000, -5.63243
 1.60000, 26.80000,  6.80000, -5.67323
 1.60000, 27.20000,  7.20000, -7.66225
 1.60000, 27.60000,  7.60000, -8.44402
 1.60000, 28.00000,  8.00000, -8.34169
 1.60000, 28.40000,  8.40000, -7.50733
 1.60000, 28.80000,  8.80000, -8.06265
 1.60000, 29.20000,  9.20000, -9.12615
 1.60000, 29.60000,  9.60000, -7.10124
 1.60000, 30.00000, 10.00000, -8.86465
 1.60000, 30.40000, 10.40000, -8.27867
 1.60000, 30.80000, 10.80000, -8.47057
 1.60000, 31.20000, 11.20000, -8.85075
 1.60000, 31.60000, 11.60000, -10.25973
 1.60000, 32.00000, 12.00000, -9.12293
 1.60000, 32.40000, 12.40000, -12.26951
 1.60000, 32.80000, 12.80000, -11.66675
 1.60000, 33.20000, 13.20000, -11.42369
 1.60000, 33.60000, 13.60000, -12.35499
 1.60000, 34.00000, 14.00000, -10.69112
 1.60000, 34.40000, 14.40000, -12.89802
 1.60000, 34.80000, 14.80000, -12.37473

 2.00000, 12.00000, -8.00000,  0.54539
 2.00000, 12.40000, -7.60000,  0.23223
 2.00000, 12.80000, -7.20000,  0.79332
 2.00000, 13.20000, -6.80000,  0.58683
 2.00000, 13.60000, -6.40000,  0.48606
 2.00000, 14.00000, -6.00000,  0.48548
 2.00000, 14.40000, -5.60000,  0.59386
 2.00000, 14.80000, -5.20000,  0.79064
 2.00000, 15.20000, -4.80000,  0.32384
 2.00000, 15.60000, -4.40000,  0.21895
 2.00000, 16.00000, -4.00000,  0.74139
 2.00000, 16.40000, -3.60000,  0.33082
 2.00000, 16.80000, -3.20000,  0.40924
 2.00000, 17.20000, -2.80000,  0.59385
 2.00000, 17.60000, -2.40000,  0.62973
 2.00000, 18.00000, -2.00000,  0.46758
 2.00000, 18.40000, -1.60000,  0.60148
 2.00000, 18.80000, -1.20000, -0.25907
 2.00000, 19.20000, -0.80000, -0.30542
 2.00000, 19.60000, -0.40000, -0.62894
 2.00000, 20.00000,  0.00000, -0.98118
 2.00000, 20.40000,  0.40000, -1.35131
 2.00000, 20.80000,  0.80000, -1.50909
 2.00000, 21.20000,  1.20000, -1.77653
