# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
20.00000, 11.20000,  7.60000, -4.76078
20.00000, 11.20000,  8.00000, -5.20763
20.00000, 11.20000,  8.40000, -5.67121
20.00000, 11.20000,  8.80000, -6.15152
20.00000, 11.20000,  9.20000, -6.64855
20.00000, 11.20000,  9.60000, -7.16231
20.00000, 11.20000, 10.00000, -7.69279
20.00000, 11.20000, 10.40000, -8.24000
20.00000, 11.20000, 10.80000, -8.80393
20.00000, 11.20000, 11.20000, -9.38459
20.00000, 11.20000, 11.60000, -9.98197
20.00000, 11.20000, 12.00000, -10.59608
20.00000, 11.20000, 12.40000, -11.22691
20.00000, 11.20000, 12.80000, -11.87447
20.00000, 11.20000, 13.20000, -12.53875
20.00000, 11.20000, 13.60000, -13.21976
20.00000, 11.20000, 14.00000, -13.91750
20.00000, 11.20000, 14.40000, -14.63196
20.00000, 11.20000, 14.80000, -15.36314

20.00000, 11.60000, -8.00000,  0.97533
20.00000, 11.60000, -7.60000,  0.97533
20.00000, 11.60000, -7.20000,  0.97533
20.00000, 11.60000, -6.80000,  0.97533
20.00000, 11.60000, -6.40000,  0.97533
20.00000, 11.60000, -6.00000,  0.97533
20.00000, 11.60000, -5.60000,  0.97533
20.00000, 11.60000, -5.20000,  0.97533
20.00000, 11.60000, -4.80000,  0.97533
20.00000, 11.60000, -4.40000,  0.97533
20.00000, 11.60000, -4.00000,  0.97533
20.00000, 11.60000, -3.60000,  0.97533
20.00000, 11.60000, -3.20000,  0.97533
20.00000, 11.60000, -2.80000,  0.97533
20.00000, 11.60000, -2.40000,  0.97285
20.00000, 11.60000, -2.00000,  0.94271
20.00000, 11.60000, -1.60000,  0.89464
20.00000, 11.60000, -1.20000,  0.82862
20.00000, 11.60000, -0.80000,  0.74467
20.00000, 11.60000, -0.40000,  0.64277
20.00000, 11.60000,  0.00000,  0.52293
20.00000, 11.60000,  0.40000,  0.38515
20.00000, 11.60000,  0.80000,  0.22942
20.00000, 11.60000,  1.20000,  0.05576
20.00000, 11.60000,  1.60000, -0.13584
20.00000, 11.60000,  2.00000, -0.34539
20.00000, 11.60000,  2.40000, -0.57288
20.00000, 11.60000,  2.80000, -0.81831
20.00000, 11.60000,  3.20000, -1.08168
20.00000, 11.60000,  3.60000, -1.36299
20.00000, 11.60000,  4.00000, -1.66224
20.00000, 11.60000,  4.40000, -1.97944
20.00000, 11.60000,  4.80000, -2.31457
20.00000, 11.60000,  5.20000, -2.66765
20.00000, 11.60000,  5.60000, -3.03867
20.00000, 11.60000,  6.00000, -3.42763
20.00000, 11.60000,  6.40000, -3.83453
20.00000, 11.60000,  6.80000, -4.25937
20.00000, 11.60000,  7.20000, -4.70216
20.00000, 11.60000,  7.60000, -5.16288
20.00000, 11.60000,  8.00000, -5.64155
20.00000, 11.60000,  8.40000, -6.13816
20.00000, 11.60000,  8.80000, -6.65271
20.00000, 11.60000,  9.20000, -7.18520
20.00000, 11.60000,  9.60000, -7.73563
20.00000, 11.60000, 10.00000, -8.30400
20.00000, 11.60000, 10.40000, -8.89032
20.00000, 11.60000, 10.80000, -9.49457
20.00000, 11.60000, 11.20000, -10.11677
20.00000, 11.60000, 11.60000, -10.75691
20.00000, 11.60000, 12.00000, -11.41499
20.00000, 11.60000, 12.40000, -12.09101
20.00000, 11.60000, 12.80000, -12.78497
20.00000, 11.60000, 13.20000, -13.49687
20.00000, 11.60000, 13.60000, -14.22672
20.00000, 11.60000, 14.00000, -14.97451
20.00000, 11.60000, 14.40000, -15.74023
20.00000, 11.60000, 14.80000, -16.52390

20.00000, 12.00000, -8.00000,  0.97320
20.00000, 12.00000, -7.60000,  0.97320
20.00000, 12.00000, -7.20000,  0.97320
20.00000, 12.00000, -6.80000,  0.97320
20.00000, 12.00000, -6.40000,  0.97320
20.00000, 12.00000, -6.00000,  0.97320
20.00000, 12.00000, -5.60000,  0.97320
20.00000, 12.00000, -5.20000,  0.97320
20.00000, 12.00000, -4.80000,  0.97320
20.00000, 12.00000, -4.40000,  0.97320
20.00000, 12.00000, -4.00000,  0.97320
20.00000, 12.00000, -3.60000,  0.97320
20.00000, 12.00000, -3.20000,  0.97320
20.00000, 12.00000, -2.80000,  0.97320
20.00000, 12.00000, -2.40000,  0.97063
20.00000, 12.00000, -2.00000,  0.93905
20.00000, 12.00000, -1.60000,  0.88828
20.00000, 12.00000, -1.20000,  0.81831
20.00000, 12.00000, -0.80000,  0.72914
20.00000, 12.00000, -0.40000,  0.62077
20.00000, 12.00000,  0.00000,  0.49320
20.00000, 12.00000,  0.40000,  0.34643
20.00000, 12.00000,  0.80000,  0.18045
20.00000, 12.00000,  1.20000, -0.00472
20.00000, 12.00000,  1.60000, -0.20909
20.00000, 12.00000,  2.00000, -0.43266
20.00000, 12.00000,  2.40000, -0.67543
20.00000, 12.00000,  2.80000, -0.93740
20.00000, 12.00000,  3.20000, -1.21857
20.00000, 12.00000,  3.60000, -1.51895
20.00000, 12.00000,  4.00000, -1.83852
20.00000, 12.00000,  4.40000, -2.17729
20.00000, 12.00000,  4.80000, -2.53526
20.00000, 12.00000,  5.20000, -2.91243
20.00000, 12.00000,  5.60000, -3.30880
20.00000, 12.00000,  6.00000, -3.72437
20.00000, 12.00000,  6.40000, -4.15915
20.00000, 12.00000,  6.80000, -4.61312
20.00000, 12.00000,  7.20000, -5.08629
20.00000, 12.00000,  7.60000, -5.57866
20.00000, 12.00000,  8.00000, -6.09023
20.00000, 12.00000,  8.40000, -6.62100
20.00000, 12.00000,  8.80000, -7.17097
20.00000, 12.00000,  9.20000, -7.74015
20.00000, 12.00000,  9.60000, -8.32852
20.00000, 12.00000, 10.00000, -8.93609
20.00000, 12.00000, 10.40000, -9.56286
20.00000, 12.00000, 10.80000, -10.20883
20.00000, 12.00000, 11.20000, -10.87400
20.00000, 12.00000, 11.60000, -11.55837
20.00000, 12.00000, 12.00000, -12.26195
20.00000, 12.00000, 12.40000, -12.98472
20.00000, 12.00000, 12.80000, -13.72669
20.00000, 12.00000, 13.20000, -14.48786
20.00000, 12.00000, 13.60000, -15.26823
20.00000, 12.00000, 14.00000, -16.06780
20.00000, 12.00000, 14.40000, -16.88657
20.00000, 12.00000, 14.80000, -17.72455

20.00000, 12.40000, -8.00000,  0.97084
20.00000, 12.40000, -7.60000,  0.97084
20.00000, 12.40000, -7.20000,  0.97084
20.00000, 12.40000, -6.80000,  0.97084
20.00000, 12.40000, -6.40000,  0.97084
20.00000, 12.40000, -6.00000,  0.97084
20.00000, 12.40000, -5.60000,  0.97084
20.00000, 12.40000, -5.20000,  0.97084
20.00000, 12.40000, -4.80000,  0.97084
