# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 1.20000, 20.00000, 13.60000, -12291.20063
 1.20000, 20.00000, 14.00000, -12902.10577
 1.20000, 20.00000, 14.40000, -13527.82572
 1.20000, 20.00000, 14.80000, -14168.36049

 1.60000, 20.00000, -8.00000, -0.69215
 1.60000, 20.00000, -7.60000, -0.69215
 1.60000, 20.00000, -7.20000, -0.69215
 1.60000, 20.00000, -6.80000, -0.69215
 1.60000, 20.00000, -6.40000, -0.69215
 1.60000, 20.00000, -6.00000, -0.69215
 1.60000, 20.00000, -5.60000, -0.69215
 1.60000, 20.00000, -5.20000, -0.69215
 1.60000, 20.00000, -4.80000, -0.69215
 1.60000, 20.00000, -4.40000, -0.69215
 1.60000, 20.00000, -4.00000, -0.69215
 1.60000, 20.00000, -3.60000, -0.69215
 1.60000, 20.00000, -3.20000, -0.69215
 1.60000, 20.00000, -2.80000, -0.69215
 1.60000, 20.00000, -2.40000, -1.38731
 1.60000, 20.00000, -2.00000, -11.68812
 1.60000, 20.00000, -1.60000, -30.32226
 1.60000, 20.00000, -1.20000, -57.28973
 1.60000, 20.00000, -0.80000, -92.59054
 1.60000, 20.00000, -0.40000, -136.22468
 1.60000, 20.00000,  0.00000, -188.19215
 1.60000, 20.00000,  0.40000, -248.49296
 1.60000, 20.00000,  0.80000, -317.12710
 1.60000, 20.00000,  1.20000, -394.09457
 1.60000, 20.00000,  1.60000, -479.39538
 1.60000, 20.00000,  2.00000, -573.02952
 1.60000, 20.00000,  2.40000, -674.99699
 1.60000, 20.00000,  2.80000, -785.29780
 1.60000, 20.00000,  3.20000, -903.93194
 1.60000, 20.00000,  3.60000, -1030.89941
 1.60000, 20.00000,  4.00000, -1166.20022
 1.60000, 20.00000,  4.40000, -1309.83436
 1.60000, 20.00000,  4.80000, -1461.80183
 1.60000, 20.00000,  5.20000, -1622.10264
 1.60000, 20.00000,  5.60000, -1790.73678
 1.60000, 20.00000,  6.00000, -1967.70425
 1.60000, 20.00000,  6.40000, -2153.00506
 1.60000, 20.00000,  6.80000, -2346.63920
 1.60000, 20.00000,  7.20000, -2548.60667
 1.60000, 20.00000,  7.60000, -2758.90748
 1.60000, 20.00000,  8.00000, -2977.54162
 1.60000, 20.00000,  8.40000, -3204.50909
 1.60000, 20.00000,  8.80000, -3439.80990
 1.60000, 20.00000,  9.20000, -3683.44404
 1.60000, 20.00000,  9.60000, -3935.41151
 1.60000, 20.00000, 10.00000, -4195.71232
 1.60000, 20.00000, 10.40000, -4464.34646
 1.60000, 20.00000, 10.80000, -4741.31393
 1.60000, 20.00000, 11.20000, -5026.61474
 1.60000, 20.00000, 11.60000, -5320.24888
 1.60000, 20.00000, 12.00000, -5622.21635
 1.60000, 20.00000, 12.40000, -5932.51716
 1.60000, 20.00000, 12.80000, -6251.15130
 1.60000, 20.00000, 13.20000, -6578.11877
 1.60000, 20.00000, 13.60000, -6913.41958
 1.60000, 20.00000, 14.00000, -7257.05372
